City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
350,qui nhon,13.7667,109.2333,22.32,89,4,1.51,VN,1707156358
351,dunedin,-45.8742,170.5036,16.82,66,100,2.7,NZ,1707156075
352,kathu,7.9178,98.3332,25.9,78,69,2.93,TH,1707156358
353,poronaysk,49.2167,143.1167,-23.13,97,16,1.17,RU,1707156358
354,grootfontein,-19.5667,18.1167,27.76,51,20,1.03,NA,1707156358
355,vila velha,-20.3297,-40.2925,30.97,78,40,7.2,BR,1707156077
356,meadow lakes,61.6247,-149.6011,-7.64,82,0,0.0,US,1707156359
357,nhlangano,-27.1167,31.2,18.45,99,78,0.88,SZ,1707156359
358,kristiansund,63.1115,7.732,-1.64,93,100,2.06,NO,1707156359
359,abashiri,44.0213,144.2697,-12.5,97,81,2.2,JP,1707156359
360,douz,33.4663,9.0203,15.65,35,0,4.14,TN,1707156359
361,sidney,-33.8679,151.2073,24.84,89,100,6.69,AU,1707156258
362,yuzhno-kurilsk,44.0306,145.8556,-5.9,60,86,7.54,RU,1707156360
363,armacao de buzios,-22.7469,-41.8817,32.09,82,100,3.67,BR,1707156235
364,tvoroyri,61.5556,-6.8111,1.88,70,100,14.99,FO,1707156360
365,kayankulam,9.1833,76.5,24.17,82,5,1.95,IN,1707156360
366,karwar,14.8,74.1333,24.94,68,1,2.01,IN,1707156360
367,sur,22.5667,59.5289,21.81,55,37,1.15,OM,1707156360
368,antu,26.05,81.9167,15.66,93,52,2.49,IN,1707156360
369,port hedland,-20.3167,118.5667,28.03,83,25,4.12,AU,1707156361
370,salekhard,66.53,66.6019,-28.89,100,80,0.59,RU,1707156361
371,turinsk,58.0458,63.696,0.18,92,100,3.82,RU,1707156361
372,port macquarie,-31.4333,152.9167,21.05,89,100,5.49,AU,1707156361
373,sortavala,61.7053,30.6918,-6.66,99,100,0.89,RU,1707156361
374,burela de cabo,43.65,-7.4,13.35,87,98,0.96,ES,1707156361
375,kachug,53.9606,105.8817,-21.64,99,93,0.19,RU,1707156361
376,flying fish cove,-10.4217,105.6791,22.82,100,75,3.6,CX,1707156239
377,pathein,16.7833,94.7333,21.19,70,2,4.15,MM,1707156362
378,lone grove,34.1754,-97.2628,13.1,58,0,4.12,US,1707156362
379,saint-philippe,-21.3585,55.7679,23.77,73,84,4.31,RE,1707156362
380,guymon,36.6828,-101.4816,9.0,66,20,4.63,US,1707156362
381,mount pearl,47.5166,-52.7813,1.92,97,100,3.6,CA,1707156363
382,mkushi,-13.6202,29.3939,19.91,89,88,1.63,ZM,1707156363
383,kavaje,41.1856,19.5569,8.09,68,1,0.8,AL,1707156363
384,ivanava,52.1451,25.5365,1.65,74,94,7.03,BY,1707156363
385,prince rupert,54.3161,-130.3201,2.83,100,0,5.66,CA,1707156363
386,nova granada,-20.5339,-49.3142,31.14,37,100,3.57,BR,1707156363
387,fairbanks,64.8378,-147.7164,-21.42,74,20,0.0,US,1707156333
388,ilha solteira,-20.4328,-51.3425,32.26,38,100,4.29,BR,1707156364
389,arraial do cabo,-22.9661,-42.0278,31.98,70,0,6.17,BR,1707156364
390,howrah,22.5892,88.3103,21.0,83,0,3.09,IN,1707156364
391,borogontsy,62.6683,131.1683,-35.99,100,94,0.55,RU,1707156364
392,huamachuco,-7.8,-78.0667,17.53,50,28,2.78,PE,1707156364
393,san julian,21.0167,-102.1667,19.78,13,0,3.6,MX,1707156365
394,praia,14.9215,-23.5087,27.3,50,0,6.69,CV,1707156365
395,nova sintra,14.8667,-24.7167,21.49,66,0,4.48,CV,1707156367
396,ushirombo,-3.4919,31.9639,19.66,90,39,1.93,TZ,1707156367
397,rampachodavaram,17.45,81.7667,20.51,94,18,0.72,IN,1707156368
398,katabu,-4.9333,122.5167,24.74,91,100,1.94,ID,1707156368
399,washim,20.1,77.15,24.77,33,0,1.66,IN,1707156368
400,jutai,-5.1833,-68.9,29.81,62,98,1.01,BR,1707156368
401,detroit lakes,46.8172,-95.8453,-0.25,100,100,2.57,US,1707156134
402,rio de janeiro,-22.9028,-43.2075,32.97,72,20,6.17,BR,1707156183
403,ploudalmezeau,48.5333,-4.65,11.21,93,100,4.12,FR,1707156369
404,al qadarif,14.0349,35.3834,26.77,28,6,6.32,SD,1707156369
405,karratha,-20.7377,116.8463,27.66,64,5,4.3,AU,1707156369
406,al artawiyah,26.5053,45.3444,14.41,37,28,4.95,SA,1707156369
407,benton harbor,42.1167,-86.4542,8.36,74,0,2.57,US,1707156369
408,fortuna,40.5982,-124.1573,10.19,94,100,4.63,US,1707156369
409,alamosa,37.4695,-105.87,-1.01,55,0,0.0,US,1707156370
410,al wajh,26.2455,36.4525,20.97,37,0,6.69,SA,1707156370
411,kerikeri,-35.2268,173.9474,12.73,91,6,1.02,NZ,1707156370
412,north bend,43.4065,-124.2243,7.95,93,100,1.54,US,1707156370
413,argentan,48.75,-0.0167,8.42,86,100,4.0,FR,1707156371
414,maxixe,-23.8597,35.3472,24.99,85,14,3.81,MZ,1707156371
415,castanhal,-1.2939,-47.9264,30.36,66,43,2.73,BR,1707156156
416,villa emilio carranza,19.9667,-96.6,22.4,64,36,6.45,MX,1707156371
417,ryotsu-minato,38.0833,138.4333,2.75,89,100,3.65,JP,1707156371
418,hammerfest,70.6634,23.6821,-5.75,63,0,4.12,NO,1707156371
419,lazaro cardenas,17.9583,-102.2,28.02,60,1,4.38,MX,1707156372
420,kikwit,-5.041,18.8162,22.21,88,99,1.14,CD,1707156372
421,bel ombre,-4.6167,55.4167,27.91,78,20,2.06,SC,1707156372
422,new plymouth,-39.0667,174.0833,16.0,79,1,1.81,NZ,1707156372
423,aleksandrovsk-sakhalinskiy,50.8975,142.1561,-23.02,98,18,1.57,RU,1707156372
424,leer,53.2316,7.461,9.4,89,100,2.24,DE,1707156372
425,tual,-5.6667,132.75,28.51,76,98,7.29,ID,1707156372
426,celldomolk,47.2571,17.1503,13.31,74,86,2.44,HU,1707156373
427,tobruk,32.0836,23.9764,15.62,76,3,5.56,LY,1707156373
428,sant'antioco,39.0664,8.4522,12.8,78,21,2.79,IT,1707156373
429,kapa'a,22.0752,-159.319,22.18,72,100,11.32,US,1707156373
430,itoman,26.1247,127.6694,17.01,72,100,7.72,JP,1707156252
431,saint-francois,46.4154,3.9054,2.69,87,0,0.51,FR,1707156374
432,troitsko-pechorsk,62.7084,56.1964,-18.5,92,94,3.13,RU,1707156374
433,glace bay,46.1969,-59.957,1.26,98,100,8.23,CA,1707156374
434,st. john's,47.5649,-52.7093,2.38,97,100,4.92,CA,1707156308
435,sangola,17.4333,75.2,28.63,34,0,2.98,IN,1707156374
436,suva,-18.1416,178.4415,24.71,100,75,1.03,FJ,1707156375
437,businga,3.3333,20.8833,28.57,30,26,1.43,CD,1707156375
438,santiago,-33.4569,-70.6483,31.03,33,0,5.14,CL,1707156174
439,santa elena de uairen,4.6167,-61.1333,31.92,32,99,4.1,VE,1707156375
440,zuunmod,47.7069,106.9528,-28.43,100,43,0.77,MN,1707156375
441,balykchy,42.4557,76.1861,-1.88,70,100,0.61,KG,1707156376
442,priob'ye,62.5206,65.5964,-17.76,96,99,3.16,RU,1707156376
443,bodo,67.28,14.405,-3.46,93,40,5.66,NO,1707156338
444,ormara,25.2088,64.6357,22.32,62,67,5.83,PK,1707156376
445,thinadhoo,0.5333,72.9333,28.43,79,99,5.13,MV,1707156376
446,ellettsville,39.2339,-86.625,11.95,42,0,4.63,US,1707156376
447,bangar,16.8936,120.4243,24.58,80,19,1.35,PH,1707156377
448,bonanza,14.0289,-84.591,32.72,43,41,1.54,NI,1707156377
449,karlskoga,59.3267,14.5239,-3.38,89,9,1.41,SE,1707156377
450,ribeira brava,32.65,-17.0667,21.67,71,47,2.59,PT,1707156377
451,n'zeto,-7.2312,12.8666,27.8,80,74,3.24,AO,1707156377
452,las tablas,7.7667,-80.2833,36.21,99,16,0.77,PA,1707156377
453,weston-super-mare,51.346,-2.9766,12.06,79,100,8.23,GB,1707156378
454,sarankhola,22.3082,89.7897,18.82,84,0,0.11,BD,1707156383
455,chernyshevsk,52.5243,117.0174,-29.86,100,27,0.58,RU,1707156383
456,garachico,28.7781,-17.7646,21.38,46,0,4.12,ES,1707156383
457,tahla,34.0485,-4.428,14.33,42,100,1.11,MA,1707156383
458,ebon,4.582,168.6964,28.21,69,99,7.93,MH,1707156383
459,paramaribo,5.8667,-55.1667,29.95,70,20,5.14,SR,1707156320
460,ta`u,-14.2336,-169.5144,28.04,78,99,3.46,AS,1707156383
461,saudarkrokur,65.7461,-19.6394,-8.2,82,89,4.05,IS,1707156384
462,aioun,16.6614,-9.6149,30.93,6,1,4.68,MR,1707156384
463,chui,-33.6971,-53.4616,26.41,54,13,5.45,UY,1707156384
464,tidjikja,18.5564,-11.4271,27.29,6,1,4.99,MR,1707156384
465,rabaul,-4.1967,152.1721,26.81,80,59,2.22,PG,1707156384
466,miyaly,48.8844,53.7836,2.0,99,100,11.12,KZ,1707156384
467,necochea,-38.5473,-58.7368,29.6,36,68,2.46,AR,1707156385
468,ardakan,32.31,54.0175,9.44,20,0,2.01,IR,1707156385
469,karpinsk,59.7654,60.0085,-21.1,100,99,1.22,RU,1707156385
470,shira,54.4911,89.9531,-7.86,80,100,2.78,RU,1707156385
